data;

param num_jobs := 600;

param num_mach := 20;

param T := 
16 582 67
17 582 10
18 582 60
19 582 31
20 582 57
1 583 91
2 583 53
3 583 19
4 583 17
5 583 22
6 583 89
7 583 78
8 583 68
9 583 40
10 583 19
11 583 49
12 583 25
13 583 45
14 583 33
15 583 91
16 583 84
17 583 19
18 583 15
19 583 92
20 583 11
1 584 60
2 584 96
3 584 87
4 584 30
5 584 33
6 584 73
7 584 77
8 584 44
9 584 48
10 584 64
11 584 78
12 584 24
13 584 12
14 584 35
15 584 75
16 584 47
17 584 12
18 584 9
19 584 27
20 584 85
1 585 46
2 585 38
3 585 57
4 585 55
5 585 79
6 585 11
7 585 44
8 585 97
9 585 12
10 585 15
11 585 71
12 585 36
13 585 88
14 585 84
15 585 12
16 585 33
17 585 68
18 585 97
19 585 61
20 585 59
1 586 54
2 586 8
3 586 38
4 586 22
5 586 38
6 586 22
7 586 12
8 586 30
9 586 16
10 586 59
11 586 43
12 586 91
13 586 74
14 586 49
15 586 25
16 586 71
17 586 64
18 586 63
19 586 77
20 586 51
1 587 99
2 587 82
3 587 28
4 587 69
5 587 54
6 587 39
7 587 72
8 587 39
9 587 38
10 587 96
11 587 14
12 587 67
13 587 93
14 587 54
15 587 16
16 587 22
17 587 17
18 587 74
19 587 14
20 587 24
1 588 16
2 588 92
3 588 71
4 588 56
5 588 56
6 588 44
7 588 95
8 588 23
9 588 38
10 588 18
11 588 14
12 588 97
13 588 38
14 588 26
15 588 1
16 588 39
17 588 86
18 588 49
19 588 6
20 588 73
1 589 60
2 589 88
3 589 6
4 589 62
5 589 25
6 589 45
7 589 3
8 589 10
9 589 62
10 589 4
11 589 22
12 589 77
13 589 41
14 589 87
15 589 92
16 589 12
17 589 42
18 589 16
19 589 19
20 589 98
1 590 33
2 590 76
3 590 59
4 590 5
5 590 52
6 590 9
7 590 84
8 590 63
9 590 63
10 590 32
11 590 82
12 590 27
13 590 69
14 590 91
15 590 16
16 590 79
17 590 6
18 590 96
19 590 70
20 590 84
1 591 58
2 591 71
3 591 37
4 591 28
5 591 64
6 591 48
7 591 18
8 591 54
9 591 4
10 591 57
11 591 53
12 591 28
13 591 77
14 591 22
15 591 3
16 591 53
17 591 35
18 591 44
19 591 35
20 591 49
1 592 4
2 592 31
3 592 7
4 592 52
5 592 23
6 592 24
7 592 32
8 592 89
9 592 87
10 592 2
11 592 73
12 592 59
13 592 61
14 592 92
15 592 16
16 592 1
17 592 5
18 592 7
19 592 91
20 592 46
1 593 33
2 593 64
3 593 64
4 593 76
5 593 97
6 593 9
7 593 16
8 593 39
9 593 54
10 593 95
11 593 63
12 593 91
13 593 75
14 593 17
15 593 15
16 593 68
17 593 96
18 593 9
19 593 48
20 593 6
1 594 16
2 594 32
3 594 50
4 594 62
5 594 95
6 594 32
7 594 75
8 594 12
9 594 27
10 594 20
11 594 91
12 594 10
13 594 42
14 594 36
15 594 27
16 594 51
17 594 10
18 594 72
19 594 53
20 594 73
1 595 45
2 595 79
3 595 38
4 595 76
5 595 90
6 595 83
7 595 74
8 595 56
9 595 88
10 595 68
11 595 67
12 595 78
13 595 32
14 595 34
15 595 23
16 595 35
17 595 59
18 595 7
19 595 88
20 595 66
1 596 39
2 596 73
3 596 27
4 596 36
5 596 61
6 596 68
7 596 22
8 596 97
9 596 31
10 596 21
11 596 51
12 596 77
13 596 13
14 596 65
15 596 87
16 596 76
17 596 5
18 596 55
19 596 88
20 596 62
1 597 15
2 597 28
3 597 99
4 597 98
5 597 74
6 597 29
7 597 92
8 597 34
9 597 16
10 597 86
11 597 86
12 597 56
13 597 96
14 597 78
15 597 43
16 597 77
17 597 46
18 597 64
19 597 38
20 597 99
1 598 69
2 598 41
3 598 31
4 598 90
5 598 34
6 598 72
7 598 96
8 598 55
9 598 21
10 598 80
11 598 90
12 598 96
13 598 15
14 598 13
15 598 65
16 598 93
17 598 75
18 598 19
19 598 48
20 598 28
1 599 5
2 599 90
3 599 57
4 599 64
5 599 99
6 599 72
7 599 14
8 599 51
9 599 67
10 599 24
11 599 73
12 599 82
13 599 30
14 599 97
15 599 94
16 599 64
17 599 57
18 599 70
19 599 7
20 599 64
1 600 87
2 600 37
3 600 48
4 600 34
5 600 46
6 600 51
7 600 87
8 600 32
9 600 62
10 600 79
11 600 58
12 600 1
13 600 31
14 600 91
15 600 49
16 600 63
17 600 92
18 600 20
19 600 49
20 600 39;


end;
